Time Series 1 = CellDef_1.Attractant (Concentration)

Time,Time Series 1
48.25,0.1956390977
48.30,0.1956510663
48.35,0.1956620336
48.40,0.1956723094
48.45,0.1956817627
48.50,0.1956893802
48.55,0.1956952810
48.60,0.1956995010
48.65,0.1957023025
48.70,0.1957037449
48.75,0.1957036853
48.80,0.1957024813
48.85,0.1957000256
48.90,0.1956963778
48.95,0.1956916094
49.00,0.1956857920
49.05,0.1956788301
49.10,0.1956707954
49.15,0.1956618905
49.20,0.1956517816
49.25,0.1956407547
49.30,0.1956286192
49.35,0.1956155419
49.40,0.1956014156
49.45,0.1955862641
49.50,0.1955701351
49.55,0.1955528736
49.60,0.1955346465
49.65,0.1955153465
49.70,0.1954949737
49.75,0.1954735518
49.80,0.1954510450
49.85,0.1954273939
49.90,0.1954027772
49.95,0.1953768015
50.00,0.1953499556
50.05,0.1953217506
50.10,0.1952925086
50.15,0.1952620745
50.20,0.1952304602
50.25,0.1951978803
50.30,0.1951639056
50.35,0.1951287746
50.40,0.1950924039
50.45,0.1950548530
50.50,0.1950162053
50.55,0.1949794292
50.60,0.1949445724
50.65,0.1949116349
50.70,0.1948806167
50.75,0.1948513269
50.80,0.1948239088
50.85,0.1947981000
50.90,0.1947738528
50.95,0.1947512031
51.00,0.1947299838
51.05,0.1947100997
51.10,0.1946915388
51.15,0.1946742654
51.20,0.1946582079
51.25,0.1946431041
51.30,0.1946290731
51.35,0.1946159959
51.40,0.1946038127
51.45,0.1945925117
51.50,0.1945819378
51.55,0.1945721269
51.60,0.1945631027
51.65,0.1945546389
51.70,0.1945466757
51.75,0.1945393562
51.80,0.1945325494
51.85,0.1945263267
51.90,0.1945203662
51.95,0.1945149660
52.00,0.1945097923
52.05,0.1945050836
52.10,0.1945007086
52.15,0.1944965959
52.20,0.1944929004
52.25,0.1945036292
52.30,0.1945277214
52.35,0.1945643663
52.40,0.1946124911
52.45,0.1946714163
52.50,0.1947402477
52.55,0.1948183894
52.60,0.1949050784
52.65,0.1949996233
52.70,0.1951017141
52.75,0.1952107191
52.80,0.1953261375
52.85,0.1954475522
52.90,0.1955747008
52.95,0.1957070589
53.00,0.1958444715
53.05,0.1959864259
53.10,0.1961329341
53.15,0.1962834954
53.20,0.1964379907
53.25,0.1965962291
53.30,0.1967579603
53.35,0.1969231367
53.40,0.1970914245
53.45,0.1972629070
53.50,0.1974373698
53.55,0.1976145983
53.60,0.1977946043
53.65,0.1979771972
53.70,0.1981623888
53.75,0.1983500719
53.80,0.1985400796
53.85,0.1987324953
53.90,0.1989271522
53.95,0.1991239667
54.00,0.1993230939
54.05,0.1995241284
54.10,0.1997272253
54.15,0.1999323964
54.20,0.2001394510
54.25,0.2003484726
54.30,0.2005593300
54.35,0.2007719040
54.40,0.2009863377
54.45,0.2012023687
54.50,0.2014200687
54.55,0.2016393661
54.60,0.2018602371
54.65,0.2020825863
54.70,0.2023063660
54.75,0.2025314331
54.80,0.2027580023
54.85,0.2029857397
54.90,0.2032147408
54.95,0.2034447908
55.00,0.2036760092
55.05,0.2039081573
55.10,0.2041412354
55.15,0.2043751478
55.20,0.2046099901
55.25,0.2048454046
55.30,0.2050814867
55.35,0.2053182602
55.40,0.2055553913
55.45,0.2057930708
55.50,0.2060310125
55.55,0.2062691689
55.60,0.2065074921
55.65,0.2067459345
55.70,0.2069844484
55.75,0.2072227955
55.80,0.2074610710
55.85,0.2076989651
55.90,0.2079365253
55.95,0.2081737518
56.00,0.2084104061
56.05,0.2086466551
56.10,0.2088820696
56.15,0.2091167927
56.20,0.2093505859
56.25,0.2095837116
56.30,0.2098157406
56.35,0.2100466728
56.40,0.2102765560
56.45,0.2105052948
56.50,0.2107326746
56.55,0.2109587908
56.60,0.2111833811
56.65,0.2114066362
56.70,0.2116284609
56.75,0.2118486166
56.80,0.2127627850
56.85,0.2129833460
56.90,0.2132020473
56.95,0.2134191751
57.00,0.2136345148
57.05,0.2138479948
57.10,0.2140595913
57.15,0.2142693043
57.20,0.2144772768
57.25,0.2146830797
57.30,0.2148872614
57.35,0.2150894403
57.40,0.2152895927
57.45,0.2154880285
57.50,0.2156844616
57.55,0.2158790588
57.60,0.2160718203
57.65,0.2162626028
57.70,0.2164516926
57.75,0.2166387558
57.80,0.2168242931
57.85,0.2170080185
57.90,0.2171901703
57.95,0.2173706770
58.00,0.2175495863
58.05,0.2177270174
58.10,0.2179030657
58.15,0.2180775642
58.20,0.2182507515
58.25,0.2184227467
58.30,0.2185935497
58.35,0.2187631130
58.40,0.2189193010
58.45,0.2190628767
58.50,0.2191953659
58.55,0.2193172932
58.60,0.2194297552
58.65,0.2195337057
58.70,0.2196294308
58.75,0.2197178364
58.80,0.2197995663
58.85,0.2198749781
58.90,0.2199447393
58.95,0.2200091839
59.00,0.2200688124
59.05,0.2201238155
59.10,0.2201747179
59.15,0.2202218294
59.20,0.2202653646
59.25,0.2203056574
59.30,0.2203429461
59.35,0.2203773022
59.40,0.2204091072
59.45,0.2204385042
59.50,0.2204657316
59.55,0.2204910040
59.60,0.2205143213
59.65,0.2205399513
59.70,0.2205677509
59.75,0.2205976486
59.80,0.2206292629
59.85,0.2206629515
59.90,0.2206984520
59.95,0.2207357407
60.00,0.2207749367
60.05,0.2208159208
60.10,0.2208585262
60.15,0.2209028959
60.20,0.2209491968
60.25,0.2209971666
60.30,0.2210470200
60.35,0.2210985184
60.40,0.2211520672
60.45,0.2212072372
60.50,0.2212643147
60.55,0.2213232994
60.60,0.2213840246
60.65,0.2214465618
60.70,0.2215110064
60.75,0.2215772390
60.80,0.2216450691
60.85,0.2217150688
60.90,0.2217866659
60.95,0.2218600512
61.00,0.2219350815
61.05,0.2220119238
61.10,0.2220906019
61.15,0.2221707582
61.20,0.2222525835
61.25,0.2223360777
61.30,0.2224209309
61.35,0.2225076437
61.40,0.2225958109
61.45,0.2226854563
61.50,0.2227763891
61.55,0.2228688240
61.60,0.2229624987
61.65,0.2230574131
61.70,0.2231462717
61.75,0.2232291698
61.80,0.2233063698
61.85,0.2233783722
61.90,0.2234453440
61.95,0.2235075474
62.00,0.2235654116
62.05,0.2236191988
62.10,0.2236690998
62.15,0.2237154245
62.20,0.2237584591
62.25,0.2237983465
62.30,0.2238352537
62.35,0.2238695860
62.40,0.2239011288
62.45,0.2239307642
62.50,0.2239581347
62.55,0.2239832401
62.60,0.2240065098
